site,location,aru_id,date,hour,start,end,scientific_name,common_name,confidence,filepath
Midgic,NB38-06,12,20170611,06,690,693,Dolichonyx oryzivorus,Bobolink,0.9396,E:\Birds Canada east\focal species analysis\Midgic_NB38-06_12\MMP-POPA12_20170611_060000.wav
Midgic,NB38-06,12,20170611,07,174,177,Dolichonyx oryzivorus,Bobolink,0.5624,E:\Birds Canada east\focal species analysis\Midgic_NB38-06_12\MMP-POPA12_20170611_070000.wav
Midgic,NB38-06,12,20170612,01,462,465,Porzana carolina,Sora,0.9335,E:\Birds Canada east\focal species analysis\Midgic_NB38-06_12\MMP-POPA12_20170612_010000.wav
Midgic,NB38-06,12,20170612,01,465,468,Porzana carolina,Sora,0.5265,E:\Birds Canada east\focal species analysis\Midgic_NB38-06_12\MMP-POPA12_20170612_010000.wav
Midgic,NB38-06,12,20170612,01,852,855,Porzana carolina,Sora,0.8662,E:\Birds Canada east\focal species analysis\Midgic_NB38-06_12\MMP-POPA12_20170612_010000.wav
Midgic,NB38-06,12,20170612,03,441,444,Botaurus lentiginosus,American Bittern,0.5561,E:\Birds Canada east\focal species analysis\Midgic_NB38-06_12\MMP-POPA12_20170612_030000.wav
Midgic,NB38-06,12,20170612,04,270,273,Botaurus lentiginosus,American Bittern,0.8224,E:\Birds Canada east\focal species analysis\Midgic_NB38-06_12\MMP-POPA12_20170612_040000.wav
Midgic,NB38-06,12,20170612,04,294,297,Podilymbus podiceps,Pied-billed Grebe,0.5386,E:\Birds Canada east\focal species analysis\Midgic_NB38-06_12\MMP-POPA12_20170612_040000.wav
Midgic,NB38-06,12,20170612,04,300,303,Botaurus lentiginosus,American Bittern,0.5305,E:\Birds Canada east\focal species analysis\Midgic_NB38-06_12\MMP-POPA12_20170612_040000.wav
Midgic,NB38-06,12,20170612,04,357,360,Botaurus lentiginosus,American Bittern,0.5474,E:\Birds Canada east\focal species analysis\Midgic_NB38-06_12\MMP-POPA12_20170612_040000.wav
Midgic,NB38-06,12,20170612,04,405,408,Porzana carolina,Sora,0.9455,E:\Birds Canada east\focal species analysis\Midgic_NB38-06_12\MMP-POPA12_20170612_040000.wav
Midgic,NB38-06,12,20170612,04,423,426,Botaurus lentiginosus,American Bittern,0.8356,E:\Birds Canada east\focal species analysis\Midgic_NB38-06_12\MMP-POPA12_20170612_040000.wav
Midgic,NB38-06,12,20170612,04,447,450,Porzana carolina,Sora,0.5697,E:\Birds Canada east\focal species analysis\Midgic_NB38-06_12\MMP-POPA12_20170612_040000.wav
Midgic,NB38-06,12,20170612,04,486,489,Botaurus lentiginosus,American Bittern,0.8177,E:\Birds Canada east\focal species analysis\Midgic_NB38-06_12\MMP-POPA12_20170612_040000.wav
Midgic,NB38-06,12,20170612,04,498,501,Botaurus lentiginosus,American Bittern,0.9949,E:\Birds Canada east\focal species analysis\Midgic_NB38-06_12\MMP-POPA12_20170612_040000.wav
