site,location,aru_id,date,hour,start,end,scientific_name,common_name,confidence,filepath
BaieVerteWFP,NB44-01,7,20170521,05,9,12,Botaurus lentiginosus,American Bittern,0.8835,E:\Birds Canada east\focal species analysis\BaieVerteWFP_NB44-01_7\MMP-POPA07_20170521_051430.wav
BaieVerteWFP,NB44-01,7,20170521,05,15,18,Botaurus lentiginosus,American Bittern,0.9435,E:\Birds Canada east\focal species analysis\BaieVerteWFP_NB44-01_7\MMP-POPA07_20170521_051430.wav
BaieVerteWFP,NB44-01,7,20170521,05,18,21,Botaurus lentiginosus,American Bittern,0.6597,E:\Birds Canada east\focal species analysis\BaieVerteWFP_NB44-01_7\MMP-POPA07_20170521_051430.wav
BaieVerteWFP,NB44-01,7,20170521,05,105,108,Podilymbus podiceps,Pied-billed Grebe,0.947,E:\Birds Canada east\focal species analysis\BaieVerteWFP_NB44-01_7\MMP-POPA07_20170521_051430.wav
BaieVerteWFP,NB44-01,7,20170521,05,108,111,Podilymbus podiceps,Pied-billed Grebe,0.9995,E:\Birds Canada east\focal species analysis\BaieVerteWFP_NB44-01_7\MMP-POPA07_20170521_051430.wav
BaieVerteWFP,NB44-01,7,20170521,05,111,114,Podilymbus podiceps,Pied-billed Grebe,0.9998,E:\Birds Canada east\focal species analysis\BaieVerteWFP_NB44-01_7\MMP-POPA07_20170521_051430.wav
BaieVerteWFP,NB44-01,7,20170521,05,114,117,Podilymbus podiceps,Pied-billed Grebe,0.9924,E:\Birds Canada east\focal species analysis\BaieVerteWFP_NB44-01_7\MMP-POPA07_20170521_051430.wav
BaieVerteWFP,NB44-01,7,20170521,05,117,120,Podilymbus podiceps,Pied-billed Grebe,0.9914,E:\Birds Canada east\focal species analysis\BaieVerteWFP_NB44-01_7\MMP-POPA07_20170521_051430.wav
BaieVerteWFP,NB44-01,7,20170521,05,120,123,Podilymbus podiceps,Pied-billed Grebe,0.9087,E:\Birds Canada east\focal species analysis\BaieVerteWFP_NB44-01_7\MMP-POPA07_20170521_051430.wav
BaieVerteWFP,NB44-01,7,20170521,05,123,126,Podilymbus podiceps,Pied-billed Grebe,0.9875,E:\Birds Canada east\focal species analysis\BaieVerteWFP_NB44-01_7\MMP-POPA07_20170521_051430.wav
BaieVerteWFP,NB44-01,7,20170521,05,126,129,Podilymbus podiceps,Pied-billed Grebe,0.9978,E:\Birds Canada east\focal species analysis\BaieVerteWFP_NB44-01_7\MMP-POPA07_20170521_051430.wav
BaieVerteWFP,NB44-01,7,20170521,05,129,132,Podilymbus podiceps,Pied-billed Grebe,0.9894,E:\Birds Canada east\focal species analysis\BaieVerteWFP_NB44-01_7\MMP-POPA07_20170521_051430.wav
BaieVerteWFP,NB44-01,7,20170521,05,132,135,Podilymbus podiceps,Pied-billed Grebe,0.9953,E:\Birds Canada east\focal species analysis\BaieVerteWFP_NB44-01_7\MMP-POPA07_20170521_051430.wav
