site,location,aru_id,date,hour,start,end,scientific_name,common_name,confidence,filepath
Beaubassin,NB35-04,4,20170520,06,330,333,Ixobrychus exilis,Least Bittern,0.5306,E:\Birds Canada east\focal species analysis\Beaubassin_NB35-04_4\MMP-POPA04_20170520_064038.wav
Beaubassin,NB35-04,4,20170520,06,333,336,Ixobrychus exilis,Least Bittern,0.8712,E:\Birds Canada east\focal species analysis\Beaubassin_NB35-04_4\MMP-POPA04_20170520_064038.wav
Beaubassin,NB35-04,4,20170520,06,342,345,Ixobrychus exilis,Least Bittern,0.8073,E:\Birds Canada east\focal species analysis\Beaubassin_NB35-04_4\MMP-POPA04_20170520_064038.wav
Beaubassin,NB35-04,4,20170520,06,348,351,Ixobrychus exilis,Least Bittern,0.9109,E:\Birds Canada east\focal species analysis\Beaubassin_NB35-04_4\MMP-POPA04_20170520_064038.wav
Beaubassin,NB35-04,4,20170520,06,348,351,Cistothorus palustris,Marsh Wren,0.6389,E:\Birds Canada east\focal species analysis\Beaubassin_NB35-04_4\MMP-POPA04_20170520_064038.wav
Beaubassin,NB35-04,4,20170520,06,351,354,Ixobrychus exilis,Least Bittern,0.9446,E:\Birds Canada east\focal species analysis\Beaubassin_NB35-04_4\MMP-POPA04_20170520_064038.wav
Beaubassin,NB35-04,4,20170520,06,390,393,Ammospiza nelsoni,Nelson's Sparrow,0.9906,E:\Birds Canada east\focal species analysis\Beaubassin_NB35-04_4\MMP-POPA04_20170520_064038.wav
Beaubassin,NB35-04,4,20170520,06,396,399,Ammospiza nelsoni,Nelson's Sparrow,0.9981,E:\Birds Canada east\focal species analysis\Beaubassin_NB35-04_4\MMP-POPA04_20170520_064038.wav
Beaubassin,NB35-04,4,20170520,06,399,402,Ammospiza nelsoni,Nelson's Sparrow,0.9635,E:\Birds Canada east\focal species analysis\Beaubassin_NB35-04_4\MMP-POPA04_20170520_064038.wav
Beaubassin,NB35-04,4,20170520,06,402,405,Ammospiza nelsoni,Nelson's Sparrow,0.9544,E:\Birds Canada east\focal species analysis\Beaubassin_NB35-04_4\MMP-POPA04_20170520_064038.wav
Beaubassin,NB35-04,4,20170520,06,405,408,Ammospiza nelsoni,Nelson's Sparrow,0.9992,E:\Birds Canada east\focal species analysis\Beaubassin_NB35-04_4\MMP-POPA04_20170520_064038.wav
Beaubassin,NB35-04,4,20170520,06,408,411,Ammospiza nelsoni,Nelson's Sparrow,0.9905,E:\Birds Canada east\focal species analysis\Beaubassin_NB35-04_4\MMP-POPA04_20170520_064038.wav
Beaubassin,NB35-04,4,20170520,06,411,414,Ammospiza nelsoni,Nelson's Sparrow,0.9875,E:\Birds Canada east\focal species analysis\Beaubassin_NB35-04_4\MMP-POPA04_20170520_064038.wav
Beaubassin,NB35-04,4,20170520,06,414,417,Ammospiza nelsoni,Nelson's Sparrow,0.9452,E:\Birds Canada east\focal species analysis\Beaubassin_NB35-04_4\MMP-POPA04_20170520_064038.wav
Beaubassin,NB35-04,4,20170520,06,417,420,Ammospiza nelsoni,Nelson's Sparrow,0.9946,E:\Birds Canada east\focal species analysis\Beaubassin_NB35-04_4\MMP-POPA04_20170520_064038.wav
Beaubassin,NB35-04,4,20170520,06,477,480,Rallus limicola,Virginia Rail,0.6774,E:\Birds Canada east\focal species analysis\Beaubassin_NB35-04_4\MMP-POPA04_20170520_064038.wav
Beaubassin,NB35-04,4,20170520,06,534,537,Porzana carolina,Sora,0.9391,E:\Birds Canada east\focal species analysis\Beaubassin_NB35-04_4\MMP-POPA04_20170520_064038.wav
Beaubassin,NB35-04,4,20170520,06,537,540,Porzana carolina,Sora,0.8626,E:\Birds Canada east\focal species analysis\Beaubassin_NB35-04_4\MMP-POPA04_20170520_064038.wav
Beaubassin,NB35-04,4,20170520,06,573,576,Podilymbus podiceps,Pied-billed Grebe,0.9754,E:\Birds Canada east\focal species analysis\Beaubassin_NB35-04_4\MMP-POPA04_20170520_064038.wav
Beaubassin,NB35-04,4,20170520,06,579,582,Podilymbus podiceps,Pied-billed Grebe,0.6664,E:\Birds Canada east\focal species analysis\Beaubassin_NB35-04_4\MMP-POPA04_20170520_064038.wav
Beaubassin,NB35-04,4,20170520,06,591,594,Podilymbus podiceps,Pied-billed Grebe,0.9412,E:\Birds Canada east\focal species analysis\Beaubassin_NB35-04_4\MMP-POPA04_20170520_064038.wav
Beaubassin,NB35-04,4,20170520,06,594,597,Podilymbus podiceps,Pied-billed Grebe,0.6003,E:\Birds Canada east\focal species analysis\Beaubassin_NB35-04_4\MMP-POPA04_20170520_064038.wav
Beaubassin,NB35-04,4,20170520,06,597,600,Podilymbus podiceps,Pied-billed Grebe,0.8447,E:\Birds Canada east\focal species analysis\Beaubassin_NB35-04_4\MMP-POPA04_20170520_064038.wav
