site,location,aru_id,date,hour,start,end,scientific_name,common_name,confidence,filepath
Tintamarre,NB34-8-9,14,NA,NA,435,438,Ammospiza nelsoni,Nelson's Sparrow,0.9117,E:\Birds Canada east\focal species analysis\Tintamarre_NB34-8-9_14\SM-14_20190620_211500.wav
Tintamarre,NB34-8-9,14,NA,NA,645,648,Botaurus lentiginosus,American Bittern,0.682,E:\Birds Canada east\focal species analysis\Tintamarre_NB34-8-9_14\SM-14_20190620_211500.wav
Tintamarre,NB34-8-9,14,NA,NA,12,15,Ammospiza nelsoni,Nelson's Sparrow,0.5645,E:\Birds Canada east\focal species analysis\Tintamarre_NB34-8-9_14\SM-14_20190621_051500.wav
Tintamarre,NB34-8-9,14,NA,NA,369,372,Dolichonyx oryzivorus,Bobolink,0.9318,E:\Birds Canada east\focal species analysis\Tintamarre_NB34-8-9_14\SM-14_20190621_051500.wav
Tintamarre,NB34-8-9,14,NA,NA,372,375,Dolichonyx oryzivorus,Bobolink,0.85,E:\Birds Canada east\focal species analysis\Tintamarre_NB34-8-9_14\SM-14_20190621_051500.wav
Tintamarre,NB34-8-9,14,NA,NA,387,390,Dolichonyx oryzivorus,Bobolink,0.6447,E:\Birds Canada east\focal species analysis\Tintamarre_NB34-8-9_14\SM-14_20190621_051500.wav
Tintamarre,NB34-8-9,14,NA,NA,396,399,Dolichonyx oryzivorus,Bobolink,0.9301,E:\Birds Canada east\focal species analysis\Tintamarre_NB34-8-9_14\SM-14_20190621_051500.wav
Tintamarre,NB34-8-9,14,NA,NA,408,411,Dolichonyx oryzivorus,Bobolink,0.9461,E:\Birds Canada east\focal species analysis\Tintamarre_NB34-8-9_14\SM-14_20190621_051500.wav
Tintamarre,NB34-8-9,14,NA,NA,426,429,Dolichonyx oryzivorus,Bobolink,0.581,E:\Birds Canada east\focal species analysis\Tintamarre_NB34-8-9_14\SM-14_20190621_051500.wav
Tintamarre,NB34-8-9,14,NA,NA,441,444,Dolichonyx oryzivorus,Bobolink,0.8977,E:\Birds Canada east\focal species analysis\Tintamarre_NB34-8-9_14\SM-14_20190621_051500.wav
Tintamarre,NB34-8-9,14,NA,NA,453,456,Dolichonyx oryzivorus,Bobolink,0.6069,E:\Birds Canada east\focal species analysis\Tintamarre_NB34-8-9_14\SM-14_20190621_051500.wav
Tintamarre,NB34-8-9,14,NA,NA,492,495,Dolichonyx oryzivorus,Bobolink,0.9067,E:\Birds Canada east\focal species analysis\Tintamarre_NB34-8-9_14\SM-14_20190621_051500.wav
Tintamarre,NB34-8-9,14,NA,NA,534,537,Dolichonyx oryzivorus,Bobolink,0.8886,E:\Birds Canada east\focal species analysis\Tintamarre_NB34-8-9_14\SM-14_20190621_051500.wav
Tintamarre,NB34-8-9,14,NA,NA,564,567,Botaurus lentiginosus,American Bittern,0.6686,E:\Birds Canada east\focal species analysis\Tintamarre_NB34-8-9_14\SM-14_20190621_051500.wav
Tintamarre,NB34-8-9,14,NA,NA,567,570,Botaurus lentiginosus,American Bittern,0.8565,E:\Birds Canada east\focal species analysis\Tintamarre_NB34-8-9_14\SM-14_20190621_051500.wav
Tintamarre,NB34-8-9,14,NA,NA,579,582,Dolichonyx oryzivorus,Bobolink,0.8987,E:\Birds Canada east\focal species analysis\Tintamarre_NB34-8-9_14\SM-14_20190621_051500.wav
Tintamarre,NB34-8-9,14,NA,NA,585,588,Dolichonyx oryzivorus,Bobolink,0.6385,E:\Birds Canada east\focal species analysis\Tintamarre_NB34-8-9_14\SM-14_20190621_051500.wav
Tintamarre,NB34-8-9,14,NA,NA,654,657,Botaurus lentiginosus,American Bittern,0.8767,E:\Birds Canada east\focal species analysis\Tintamarre_NB34-8-9_14\SM-14_20190621_051500.wav
Tintamarre,NB34-8-9,14,NA,NA,732,735,Dolichonyx oryzivorus,Bobolink,0.8914,E:\Birds Canada east\focal species analysis\Tintamarre_NB34-8-9_14\SM-14_20190621_051500.wav
