site,location,aru_id,date,hour,start,end,scientific_name,common_name,confidence,filepath
Petitcodiac,NB41-02,3,20170626,05,471,474,Ixobrychus exilis,Least Bittern,0.6194,E:\Birds Canada east\focal species analysis\Petitcodiac_NB41-02_3\MMP-POPA03_20170626_054024.wav
Petitcodiac,NB41-02,3,20170626,05,531,534,Ixobrychus exilis,Least Bittern,0.826,E:\Birds Canada east\focal species analysis\Petitcodiac_NB41-02_3\MMP-POPA03_20170626_054024.wav
Petitcodiac,NB41-02,3,20170626,05,576,579,Ammospiza nelsoni,Nelson's Sparrow,0.8414,E:\Birds Canada east\focal species analysis\Petitcodiac_NB41-02_3\MMP-POPA03_20170626_054024.wav
Petitcodiac,NB41-02,3,20170626,05,582,585,Ammospiza nelsoni,Nelson's Sparrow,0.9446,E:\Birds Canada east\focal species analysis\Petitcodiac_NB41-02_3\MMP-POPA03_20170626_054024.wav
Petitcodiac,NB41-02,3,20170626,05,588,591,Ammospiza nelsoni,Nelson's Sparrow,0.9583,E:\Birds Canada east\focal species analysis\Petitcodiac_NB41-02_3\MMP-POPA03_20170626_054024.wav
Petitcodiac,NB41-02,3,20170626,05,591,594,Ammospiza nelsoni,Nelson's Sparrow,0.9207,E:\Birds Canada east\focal species analysis\Petitcodiac_NB41-02_3\MMP-POPA03_20170626_054024.wav
Petitcodiac,NB41-02,3,20170626,05,597,600,Ammospiza nelsoni,Nelson's Sparrow,0.9678,E:\Birds Canada east\focal species analysis\Petitcodiac_NB41-02_3\MMP-POPA03_20170626_054024.wav
Petitcodiac,NB41-02,3,20170626,05,600,603,Ammospiza nelsoni,Nelson's Sparrow,0.9368,E:\Birds Canada east\focal species analysis\Petitcodiac_NB41-02_3\MMP-POPA03_20170626_054024.wav
Petitcodiac,NB41-02,3,20170626,05,603,606,Ammospiza nelsoni,Nelson's Sparrow,0.9886,E:\Birds Canada east\focal species analysis\Petitcodiac_NB41-02_3\MMP-POPA03_20170626_054024.wav
Petitcodiac,NB41-02,3,20170626,05,636,639,Rallus limicola,Virginia Rail,0.5389,E:\Birds Canada east\focal species analysis\Petitcodiac_NB41-02_3\MMP-POPA03_20170626_054024.wav
Petitcodiac,NB41-02,3,20170626,05,648,651,Rallus limicola,Virginia Rail,0.5513,E:\Birds Canada east\focal species analysis\Petitcodiac_NB41-02_3\MMP-POPA03_20170626_054024.wav
Petitcodiac,NB41-02,3,20170626,05,666,669,Rallus limicola,Virginia Rail,0.9676,E:\Birds Canada east\focal species analysis\Petitcodiac_NB41-02_3\MMP-POPA03_20170626_054024.wav
Petitcodiac,NB41-02,3,20170626,05,720,723,Porzana carolina,Sora,0.9829,E:\Birds Canada east\focal species analysis\Petitcodiac_NB41-02_3\MMP-POPA03_20170626_054024.wav
Petitcodiac,NB41-02,3,20170626,05,723,726,Porzana carolina,Sora,0.9906,E:\Birds Canada east\focal species analysis\Petitcodiac_NB41-02_3\MMP-POPA03_20170626_054024.wav
Petitcodiac,NB41-02,3,20170626,05,726,729,Porzana carolina,Sora,0.9836,E:\Birds Canada east\focal species analysis\Petitcodiac_NB41-02_3\MMP-POPA03_20170626_054024.wav
Petitcodiac,NB41-02,3,20170626,05,759,762,Podilymbus podiceps,Pied-billed Grebe,0.8781,E:\Birds Canada east\focal species analysis\Petitcodiac_NB41-02_3\MMP-POPA03_20170626_054024.wav
