site,location,aru_id,date,hour,start,end,scientific_name,common_name,confidence,filepath
Midgic,NB38-02,3,20170519,05,360,363,Ixobrychus exilis,Least Bittern,0.7141,E:\Birds Canada east\focal species analysis\Midgic_NB38-02_3\MMP-POPA03_20170519_054024.wav
Midgic,NB38-02,3,20170519,05,363,366,Ixobrychus exilis,Least Bittern,0.8943,E:\Birds Canada east\focal species analysis\Midgic_NB38-02_3\MMP-POPA03_20170519_054024.wav
Midgic,NB38-02,3,20170519,05,375,378,Ixobrychus exilis,Least Bittern,0.5763,E:\Birds Canada east\focal species analysis\Midgic_NB38-02_3\MMP-POPA03_20170519_054024.wav
Midgic,NB38-02,3,20170519,05,420,423,Ammospiza nelsoni,Nelson's Sparrow,0.9838,E:\Birds Canada east\focal species analysis\Midgic_NB38-02_3\MMP-POPA03_20170519_054024.wav
Midgic,NB38-02,3,20170519,05,426,429,Ammospiza nelsoni,Nelson's Sparrow,0.9737,E:\Birds Canada east\focal species analysis\Midgic_NB38-02_3\MMP-POPA03_20170519_054024.wav
Midgic,NB38-02,3,20170519,05,432,435,Ammospiza nelsoni,Nelson's Sparrow,0.9989,E:\Birds Canada east\focal species analysis\Midgic_NB38-02_3\MMP-POPA03_20170519_054024.wav
Midgic,NB38-02,3,20170519,05,435,438,Ammospiza nelsoni,Nelson's Sparrow,0.9967,E:\Birds Canada east\focal species analysis\Midgic_NB38-02_3\MMP-POPA03_20170519_054024.wav
Midgic,NB38-02,3,20170519,05,438,441,Ammospiza nelsoni,Nelson's Sparrow,0.9432,E:\Birds Canada east\focal species analysis\Midgic_NB38-02_3\MMP-POPA03_20170519_054024.wav
Midgic,NB38-02,3,20170519,05,441,444,Ammospiza nelsoni,Nelson's Sparrow,0.9255,E:\Birds Canada east\focal species analysis\Midgic_NB38-02_3\MMP-POPA03_20170519_054024.wav
Midgic,NB38-02,3,20170519,05,444,447,Ammospiza nelsoni,Nelson's Sparrow,0.9923,E:\Birds Canada east\focal species analysis\Midgic_NB38-02_3\MMP-POPA03_20170519_054024.wav
Midgic,NB38-02,3,20170519,05,447,450,Ammospiza nelsoni,Nelson's Sparrow,0.9966,E:\Birds Canada east\focal species analysis\Midgic_NB38-02_3\MMP-POPA03_20170519_054024.wav
Midgic,NB38-02,3,20170519,05,564,567,Porzana carolina,Sora,0.9296,E:\Birds Canada east\focal species analysis\Midgic_NB38-02_3\MMP-POPA03_20170519_054024.wav
Midgic,NB38-02,3,20170519,05,567,570,Porzana carolina,Sora,0.9732,E:\Birds Canada east\focal species analysis\Midgic_NB38-02_3\MMP-POPA03_20170519_054024.wav
Midgic,NB38-02,3,20170519,05,570,573,Porzana carolina,Sora,0.9944,E:\Birds Canada east\focal species analysis\Midgic_NB38-02_3\MMP-POPA03_20170519_054024.wav
Midgic,NB38-02,3,20170519,05,603,606,Podilymbus podiceps,Pied-billed Grebe,0.9851,E:\Birds Canada east\focal species analysis\Midgic_NB38-02_3\MMP-POPA03_20170519_054024.wav
Midgic,NB38-02,3,20170519,05,606,609,Podilymbus podiceps,Pied-billed Grebe,0.756,E:\Birds Canada east\focal species analysis\Midgic_NB38-02_3\MMP-POPA03_20170519_054024.wav
Midgic,NB38-02,3,20170519,05,609,612,Podilymbus podiceps,Pied-billed Grebe,0.9397,E:\Birds Canada east\focal species analysis\Midgic_NB38-02_3\MMP-POPA03_20170519_054024.wav
Midgic,NB38-02,3,20170519,05,612,615,Podilymbus podiceps,Pied-billed Grebe,0.9832,E:\Birds Canada east\focal species analysis\Midgic_NB38-02_3\MMP-POPA03_20170519_054024.wav
Midgic,NB38-02,3,20170519,05,615,618,Podilymbus podiceps,Pied-billed Grebe,0.819,E:\Birds Canada east\focal species analysis\Midgic_NB38-02_3\MMP-POPA03_20170519_054024.wav
Midgic,NB38-02,3,20170519,05,621,624,Podilymbus podiceps,Pied-billed Grebe,0.9609,E:\Birds Canada east\focal species analysis\Midgic_NB38-02_3\MMP-POPA03_20170519_054024.wav
Midgic,NB38-02,3,20170519,05,624,627,Podilymbus podiceps,Pied-billed Grebe,0.8602,E:\Birds Canada east\focal species analysis\Midgic_NB38-02_3\MMP-POPA03_20170519_054024.wav
Midgic,NB38-02,3,20170519,05,627,630,Podilymbus podiceps,Pied-billed Grebe,0.9794,E:\Birds Canada east\focal species analysis\Midgic_NB38-02_3\MMP-POPA03_20170519_054024.wav
Midgic,NB38-02,3,20170519,05,630,633,Podilymbus podiceps,Pied-billed Grebe,0.9927,E:\Birds Canada east\focal species analysis\Midgic_NB38-02_3\MMP-POPA03_20170519_054024.wav
Midgic,NB38-02,3,20170519,05,633,636,Podilymbus podiceps,Pied-billed Grebe,0.9494,E:\Birds Canada east\focal species analysis\Midgic_NB38-02_3\MMP-POPA03_20170519_054024.wav
Midgic,NB38-02,3,20170519,05,717,720,Dolichonyx oryzivorus,Bobolink,0.9016,E:\Birds Canada east\focal species analysis\Midgic_NB38-02_3\MMP-POPA03_20170519_054024.wav
Midgic,NB38-02,3,20170519,05,930,933,Dolichonyx oryzivorus,Bobolink,0.5329,E:\Birds Canada east\focal species analysis\Midgic_NB38-02_3\MMP-POPA03_20170519_054024.wav
Midgic,NB38-02,3,20170519,06,129,132,Dolichonyx oryzivorus,Bobolink,0.703,E:\Birds Canada east\focal species analysis\Midgic_NB38-02_3\MMP-POPA03_20170519_060000.wav
Midgic,NB38-02,3,20170519,06,120,123,Dolichonyx oryzivorus,Bobolink,0.5984,E:\Birds Canada east\focal species analysis\Midgic_NB38-02_3\MMP-POPA03_20170519_061034.wav
Midgic,NB38-02,3,20170519,07,54,57,Dolichonyx oryzivorus,Bobolink,0.7612,E:\Birds Canada east\focal species analysis\Midgic_NB38-02_3\MMP-POPA03_20170519_070000.wav
Midgic,NB38-02,3,20170519,20,567,570,Chaetura pelagica,Chimney Swift,0.5974,E:\Birds Canada east\focal species analysis\Midgic_NB38-02_3\MMP-POPA03_20170519_200000.wav
Midgic,NB38-02,3,20170519,21,1227,1230,Botaurus lentiginosus,American Bittern,0.7523,E:\Birds Canada east\focal species analysis\Midgic_NB38-02_3\MMP-POPA03_20170519_210000.wav
Midgic,NB38-02,3,20170520,01,231,234,Podilymbus podiceps,Pied-billed Grebe,0.6857,E:\Birds Canada east\focal species analysis\Midgic_NB38-02_3\MMP-POPA03_20170520_010000.wav
Midgic,NB38-02,3,20170520,01,240,243,Podilymbus podiceps,Pied-billed Grebe,0.6636,E:\Birds Canada east\focal species analysis\Midgic_NB38-02_3\MMP-POPA03_20170520_010000.wav
Midgic,NB38-02,3,20170520,05,2682,2685,Dolichonyx oryzivorus,Bobolink,0.9272,E:\Birds Canada east\focal species analysis\Midgic_NB38-02_3\MMP-POPA03_20170520_050000.wav
Midgic,NB38-02,3,20170520,05,2721,2724,Dolichonyx oryzivorus,Bobolink,0.9713,E:\Birds Canada east\focal species analysis\Midgic_NB38-02_3\MMP-POPA03_20170520_050000.wav
Midgic,NB38-02,3,20170520,05,2724,2727,Dolichonyx oryzivorus,Bobolink,0.8106,E:\Birds Canada east\focal species analysis\Midgic_NB38-02_3\MMP-POPA03_20170520_050000.wav
Midgic,NB38-02,3,20170520,05,2733,2736,Dolichonyx oryzivorus,Bobolink,0.7397,E:\Birds Canada east\focal species analysis\Midgic_NB38-02_3\MMP-POPA03_20170520_050000.wav
Midgic,NB38-02,3,20170520,05,2754,2757,Dolichonyx oryzivorus,Bobolink,0.9911,E:\Birds Canada east\focal species analysis\Midgic_NB38-02_3\MMP-POPA03_20170520_050000.wav
Midgic,NB38-02,3,20170520,05,2757,2760,Dolichonyx oryzivorus,Bobolink,0.5081,E:\Birds Canada east\focal species analysis\Midgic_NB38-02_3\MMP-POPA03_20170520_050000.wav
Midgic,NB38-02,3,20170520,06,105,108,Dolichonyx oryzivorus,Bobolink,0.6992,E:\Birds Canada east\focal species analysis\Midgic_NB38-02_3\MMP-POPA03_20170520_060000.wav
Midgic,NB38-02,3,20170520,06,489,492,Chaetura pelagica,Chimney Swift,0.7729,E:\Birds Canada east\focal species analysis\Midgic_NB38-02_3\MMP-POPA03_20170520_060000.wav
Midgic,NB38-02,3,20170520,21,1101,1104,Chordeiles minor,Common Nighthawk,0.5714,E:\Birds Canada east\focal species analysis\Midgic_NB38-02_3\MMP-POPA03_20170520_210000.wav
Midgic,NB38-02,3,20170521,04,198,201,Porzana carolina,Sora,0.5758,E:\Birds Canada east\focal species analysis\Midgic_NB38-02_3\MMP-POPA03_20170521_040000.wav
Midgic,NB38-02,3,20170521,05,369,372,Porzana carolina,Sora,0.6661,E:\Birds Canada east\focal species analysis\Midgic_NB38-02_3\MMP-POPA03_20170521_050000.wav
Midgic,NB38-02,3,20170521,05,372,375,Porzana carolina,Sora,0.7013,E:\Birds Canada east\focal species analysis\Midgic_NB38-02_3\MMP-POPA03_20170521_050000.wav
Midgic,NB38-02,3,20170521,05,453,456,Porzana carolina,Sora,0.5758,E:\Birds Canada east\focal species analysis\Midgic_NB38-02_3\MMP-POPA03_20170521_050000.wav
Midgic,NB38-02,3,20170521,05,498,501,Porzana carolina,Sora,0.844,E:\Birds Canada east\focal species analysis\Midgic_NB38-02_3\MMP-POPA03_20170521_050000.wav
Midgic,NB38-02,3,20170521,05,648,651,Porzana carolina,Sora,0.6329,E:\Birds Canada east\focal species analysis\Midgic_NB38-02_3\MMP-POPA03_20170521_050000.wav
Midgic,NB38-02,3,20170521,05,657,660,Porzana carolina,Sora,0.7159,E:\Birds Canada east\focal species analysis\Midgic_NB38-02_3\MMP-POPA03_20170521_050000.wav
Midgic,NB38-02,3,20170521,05,669,672,Porzana carolina,Sora,0.8769,E:\Birds Canada east\focal species analysis\Midgic_NB38-02_3\MMP-POPA03_20170521_050000.wav
Midgic,NB38-02,3,20170521,05,768,771,Porzana carolina,Sora,0.7263,E:\Birds Canada east\focal species analysis\Midgic_NB38-02_3\MMP-POPA03_20170521_050000.wav
Midgic,NB38-02,3,20170521,05,786,789,Porzana carolina,Sora,0.8055,E:\Birds Canada east\focal species analysis\Midgic_NB38-02_3\MMP-POPA03_20170521_050000.wav
Midgic,NB38-02,3,20170521,05,810,813,Porzana carolina,Sora,0.7372,E:\Birds Canada east\focal species analysis\Midgic_NB38-02_3\MMP-POPA03_20170521_050000.wav
Midgic,NB38-02,3,20170521,05,813,816,Porzana carolina,Sora,0.7633,E:\Birds Canada east\focal species analysis\Midgic_NB38-02_3\MMP-POPA03_20170521_050000.wav
Midgic,NB38-02,3,20170521,05,819,822,Porzana carolina,Sora,0.5035,E:\Birds Canada east\focal species analysis\Midgic_NB38-02_3\MMP-POPA03_20170521_050000.wav
Midgic,NB38-02,3,20170521,05,918,921,Porzana carolina,Sora,0.8922,E:\Birds Canada east\focal species analysis\Midgic_NB38-02_3\MMP-POPA03_20170521_050000.wav
Midgic,NB38-02,3,20170521,05,936,939,Porzana carolina,Sora,0.6193,E:\Birds Canada east\focal species analysis\Midgic_NB38-02_3\MMP-POPA03_20170521_050000.wav
Midgic,NB38-02,3,20170521,05,942,945,Porzana carolina,Sora,0.6884,E:\Birds Canada east\focal species analysis\Midgic_NB38-02_3\MMP-POPA03_20170521_050000.wav
Midgic,NB38-02,3,20170521,05,990,993,Porzana carolina,Sora,0.9,E:\Birds Canada east\focal species analysis\Midgic_NB38-02_3\MMP-POPA03_20170521_050000.wav
Midgic,NB38-02,3,20170521,05,993,996,Porzana carolina,Sora,0.7705,E:\Birds Canada east\focal species analysis\Midgic_NB38-02_3\MMP-POPA03_20170521_050000.wav
Midgic,NB38-02,3,20170521,05,1005,1008,Porzana carolina,Sora,0.7713,E:\Birds Canada east\focal species analysis\Midgic_NB38-02_3\MMP-POPA03_20170521_050000.wav
Midgic,NB38-02,3,20170521,05,1014,1017,Porzana carolina,Sora,0.7078,E:\Birds Canada east\focal species analysis\Midgic_NB38-02_3\MMP-POPA03_20170521_050000.wav
Midgic,NB38-02,3,20170521,05,1035,1038,Porzana carolina,Sora,0.7551,E:\Birds Canada east\focal species analysis\Midgic_NB38-02_3\MMP-POPA03_20170521_050000.wav
Midgic,NB38-02,3,20170521,05,1068,1071,Porzana carolina,Sora,0.878,E:\Birds Canada east\focal species analysis\Midgic_NB38-02_3\MMP-POPA03_20170521_050000.wav
Midgic,NB38-02,3,20170521,05,1077,1080,Porzana carolina,Sora,0.5855,E:\Birds Canada east\focal species analysis\Midgic_NB38-02_3\MMP-POPA03_20170521_050000.wav
Midgic,NB38-02,3,20170521,05,1080,1083,Porzana carolina,Sora,0.6122,E:\Birds Canada east\focal species analysis\Midgic_NB38-02_3\MMP-POPA03_20170521_050000.wav
Midgic,NB38-02,3,20170521,05,1086,1089,Porzana carolina,Sora,0.584,E:\Birds Canada east\focal species analysis\Midgic_NB38-02_3\MMP-POPA03_20170521_050000.wav
Midgic,NB38-02,3,20170521,05,1092,1095,Porzana carolina,Sora,0.5461,E:\Birds Canada east\focal species analysis\Midgic_NB38-02_3\MMP-POPA03_20170521_050000.wav
Midgic,NB38-02,3,20170521,05,1095,1098,Porzana carolina,Sora,0.7938,E:\Birds Canada east\focal species analysis\Midgic_NB38-02_3\MMP-POPA03_20170521_050000.wav
Midgic,NB38-02,3,20170521,05,1098,1101,Porzana carolina,Sora,0.653,E:\Birds Canada east\focal species analysis\Midgic_NB38-02_3\MMP-POPA03_20170521_050000.wav
Midgic,NB38-02,3,20170521,05,1134,1137,Porzana carolina,Sora,0.5667,E:\Birds Canada east\focal species analysis\Midgic_NB38-02_3\MMP-POPA03_20170521_050000.wav
Midgic,NB38-02,3,20170521,05,1137,1140,Porzana carolina,Sora,0.778,E:\Birds Canada east\focal species analysis\Midgic_NB38-02_3\MMP-POPA03_20170521_050000.wav
Midgic,NB38-02,3,20170521,05,1140,1143,Porzana carolina,Sora,0.9334,E:\Birds Canada east\focal species analysis\Midgic_NB38-02_3\MMP-POPA03_20170521_050000.wav
Midgic,NB38-02,3,20170521,05,1143,1146,Porzana carolina,Sora,0.9009,E:\Birds Canada east\focal species analysis\Midgic_NB38-02_3\MMP-POPA03_20170521_050000.wav
Midgic,NB38-02,3,20170521,05,1191,1194,Porzana carolina,Sora,0.8953,E:\Birds Canada east\focal species analysis\Midgic_NB38-02_3\MMP-POPA03_20170521_050000.wav
Midgic,NB38-02,3,20170521,05,1194,1197,Porzana carolina,Sora,0.5704,E:\Birds Canada east\focal species analysis\Midgic_NB38-02_3\MMP-POPA03_20170521_050000.wav
Midgic,NB38-02,3,20170521,05,1203,1206,Porzana carolina,Sora,0.7303,E:\Birds Canada east\focal species analysis\Midgic_NB38-02_3\MMP-POPA03_20170521_050000.wav
Midgic,NB38-02,3,20170521,05,1209,1212,Porzana carolina,Sora,0.6891,E:\Birds Canada east\focal species analysis\Midgic_NB38-02_3\MMP-POPA03_20170521_050000.wav
Midgic,NB38-02,3,20170521,05,1224,1227,Porzana carolina,Sora,0.7341,E:\Birds Canada east\focal species analysis\Midgic_NB38-02_3\MMP-POPA03_20170521_050000.wav
Midgic,NB38-02,3,20170521,05,1230,1233,Porzana carolina,Sora,0.539,E:\Birds Canada east\focal species analysis\Midgic_NB38-02_3\MMP-POPA03_20170521_050000.wav
