site,location,aru_id,date,hour,start,end,scientific_name,common_name,confidence,filepath
Beaubassin,NA,16,20190612,20,108,111,Chaetura pelagica,Chimney Swift,0.5324,E:\Birds Canada east\focal species analysis\Beaubassin_NA_16\MMP-POPA16_20190612_203000.wav
Beaubassin,NA,16,20190612,21,537,540,Botaurus lentiginosus,American Bittern,0.5073,E:\Birds Canada east\focal species analysis\Beaubassin_NA_16\MMP-POPA16_20190612_213000.wav
Beaubassin,NA,16,20190612,21,720,723,Botaurus lentiginosus,American Bittern,0.63,E:\Birds Canada east\focal species analysis\Beaubassin_NA_16\MMP-POPA16_20190612_213000.wav
Beaubassin,NA,16,20190613,04,672,675,Botaurus lentiginosus,American Bittern,0.7256,E:\Birds Canada east\focal species analysis\Beaubassin_NA_16\MMP-POPA16_20190613_040000.wav
Beaubassin,NA,16,20190613,04,51,54,Botaurus lentiginosus,American Bittern,0.7357,E:\Birds Canada east\focal species analysis\Beaubassin_NA_16\MMP-POPA16_20190613_043000.wav
Beaubassin,NA,16,20190613,04,51,54,Podilymbus podiceps,Pied-billed Grebe,0.5238,E:\Birds Canada east\focal species analysis\Beaubassin_NA_16\MMP-POPA16_20190613_043000.wav
Beaubassin,NA,16,20190613,04,54,57,Botaurus lentiginosus,American Bittern,0.5569,E:\Birds Canada east\focal species analysis\Beaubassin_NA_16\MMP-POPA16_20190613_043000.wav
Beaubassin,NA,16,20190613,04,57,60,Botaurus lentiginosus,American Bittern,0.6722,E:\Birds Canada east\focal species analysis\Beaubassin_NA_16\MMP-POPA16_20190613_043000.wav
Beaubassin,NA,16,20190613,04,75,78,Botaurus lentiginosus,American Bittern,0.7362,E:\Birds Canada east\focal species analysis\Beaubassin_NA_16\MMP-POPA16_20190613_043000.wav
Beaubassin,NA,16,20190613,04,87,90,Botaurus lentiginosus,American Bittern,0.6594,E:\Birds Canada east\focal species analysis\Beaubassin_NA_16\MMP-POPA16_20190613_043000.wav
Beaubassin,NA,16,20190613,04,114,117,Botaurus lentiginosus,American Bittern,0.6719,E:\Birds Canada east\focal species analysis\Beaubassin_NA_16\MMP-POPA16_20190613_043000.wav
Beaubassin,NA,16,20190613,04,117,120,Botaurus lentiginosus,American Bittern,0.8995,E:\Birds Canada east\focal species analysis\Beaubassin_NA_16\MMP-POPA16_20190613_043000.wav
Beaubassin,NA,16,20190613,04,204,207,Botaurus lentiginosus,American Bittern,0.7707,E:\Birds Canada east\focal species analysis\Beaubassin_NA_16\MMP-POPA16_20190613_043000.wav
Beaubassin,NA,16,20190613,04,207,210,Botaurus lentiginosus,American Bittern,0.6445,E:\Birds Canada east\focal species analysis\Beaubassin_NA_16\MMP-POPA16_20190613_043000.wav
Beaubassin,NA,16,20190613,04,267,270,Botaurus lentiginosus,American Bittern,0.8335,E:\Birds Canada east\focal species analysis\Beaubassin_NA_16\MMP-POPA16_20190613_043000.wav
