site,location,aru_id,date,hour,start,end,scientific_name,common_name,confidence,filepath
StGeorge,NB32-04,20,20190702,07,318,321,Melospiza georgiana,Swamp Sparrow,0.7896,E:\Birds Canada east\StGeorge_NB32-04_20\MMP-POPA20_20190702_070000.wav
StGeorge,NB32-04,20,20190702,07,330,333,Melospiza georgiana,Swamp Sparrow,0.8843,E:\Birds Canada east\StGeorge_NB32-04_20\MMP-POPA20_20190702_070000.wav
StGeorge,NB32-04,20,20190702,07,345,348,Melospiza georgiana,Swamp Sparrow,0.7051,E:\Birds Canada east\StGeorge_NB32-04_20\MMP-POPA20_20190702_070000.wav
StGeorge,NB32-04,20,20190702,07,369,372,Melospiza georgiana,Swamp Sparrow,0.8515,E:\Birds Canada east\StGeorge_NB32-04_20\MMP-POPA20_20190702_070000.wav
StGeorge,NB32-04,20,20190702,07,372,375,Melospiza georgiana,Swamp Sparrow,0.5281,E:\Birds Canada east\StGeorge_NB32-04_20\MMP-POPA20_20190702_070000.wav
StGeorge,NB32-04,20,20190702,07,426,429,Melospiza georgiana,Swamp Sparrow,0.8055,E:\Birds Canada east\StGeorge_NB32-04_20\MMP-POPA20_20190702_070000.wav
StGeorge,NB32-04,20,20190702,07,444,447,Geothlypis trichas,Common Yellowthroat,0.8203,E:\Birds Canada east\StGeorge_NB32-04_20\MMP-POPA20_20190702_070000.wav
StGeorge,NB32-04,20,20190702,07,456,459,Melospiza georgiana,Swamp Sparrow,0.7468,E:\Birds Canada east\StGeorge_NB32-04_20\MMP-POPA20_20190702_070000.wav
StGeorge,NB32-04,20,20190702,07,477,480,Melospiza georgiana,Swamp Sparrow,0.7383,E:\Birds Canada east\StGeorge_NB32-04_20\MMP-POPA20_20190702_070000.wav
StGeorge,NB32-04,20,20190702,07,480,483,Melospiza georgiana,Swamp Sparrow,0.831,E:\Birds Canada east\StGeorge_NB32-04_20\MMP-POPA20_20190702_070000.wav
StGeorge,NB32-04,20,20190702,07,498,501,Melospiza georgiana,Swamp Sparrow,0.5677,E:\Birds Canada east\StGeorge_NB32-04_20\MMP-POPA20_20190702_070000.wav
StGeorge,NB32-04,20,20190702,07,510,513,Melospiza georgiana,Swamp Sparrow,0.6624,E:\Birds Canada east\StGeorge_NB32-04_20\MMP-POPA20_20190702_070000.wav
StGeorge,NB32-04,20,20190702,07,525,528,Melospiza georgiana,Swamp Sparrow,0.5968,E:\Birds Canada east\StGeorge_NB32-04_20\MMP-POPA20_20190702_070000.wav
StGeorge,NB32-04,20,20190702,07,528,531,Melospiza georgiana,Swamp Sparrow,0.5508,E:\Birds Canada east\StGeorge_NB32-04_20\MMP-POPA20_20190702_070000.wav
StGeorge,NB32-04,20,20190702,07,543,546,Melospiza georgiana,Swamp Sparrow,0.6635,E:\Birds Canada east\StGeorge_NB32-04_20\MMP-POPA20_20190702_070000.wav
StGeorge,NB32-04,20,20190702,07,555,558,Melospiza georgiana,Swamp Sparrow,0.6402,E:\Birds Canada east\StGeorge_NB32-04_20\MMP-POPA20_20190702_070000.wav
StGeorge,NB32-04,20,20190702,07,558,561,Melospiza georgiana,Swamp Sparrow,0.655,E:\Birds Canada east\StGeorge_NB32-04_20\MMP-POPA20_20190702_070000.wav
StGeorge,NB32-04,20,20190702,07,591,594,Melospiza georgiana,Swamp Sparrow,0.6223,E:\Birds Canada east\StGeorge_NB32-04_20\MMP-POPA20_20190702_070000.wav
StGeorge,NB32-04,20,20190702,07,594,597,Melospiza georgiana,Swamp Sparrow,0.5209,E:\Birds Canada east\StGeorge_NB32-04_20\MMP-POPA20_20190702_070000.wav
StGeorge,NB32-04,20,20190702,07,645,648,Melospiza georgiana,Swamp Sparrow,0.6928,E:\Birds Canada east\StGeorge_NB32-04_20\MMP-POPA20_20190702_070000.wav
StGeorge,NB32-04,20,20190702,07,651,654,Geothlypis trichas,Common Yellowthroat,0.5173,E:\Birds Canada east\StGeorge_NB32-04_20\MMP-POPA20_20190702_070000.wav
StGeorge,NB32-04,20,20190702,07,657,660,Melospiza georgiana,Swamp Sparrow,0.6315,E:\Birds Canada east\StGeorge_NB32-04_20\MMP-POPA20_20190702_070000.wav
StGeorge,NB32-04,20,20190702,07,669,672,Tachycineta bicolor,Tree Swallow,0.656,E:\Birds Canada east\StGeorge_NB32-04_20\MMP-POPA20_20190702_070000.wav
StGeorge,NB32-04,20,20190702,07,672,675,Tachycineta bicolor,Tree Swallow,0.8582,E:\Birds Canada east\StGeorge_NB32-04_20\MMP-POPA20_20190702_070000.wav
StGeorge,NB32-04,20,20190702,07,696,699,Tachycineta bicolor,Tree Swallow,0.9332,E:\Birds Canada east\StGeorge_NB32-04_20\MMP-POPA20_20190702_070000.wav
StGeorge,NB32-04,20,20190702,07,702,705,Tachycineta bicolor,Tree Swallow,0.6304,E:\Birds Canada east\StGeorge_NB32-04_20\MMP-POPA20_20190702_070000.wav
StGeorge,NB32-04,20,20190702,07,720,723,Tachycineta bicolor,Tree Swallow,0.6888,E:\Birds Canada east\StGeorge_NB32-04_20\MMP-POPA20_20190702_070000.wav
StGeorge,NB32-04,20,20190702,07,732,735,Tachycineta bicolor,Tree Swallow,0.969,E:\Birds Canada east\StGeorge_NB32-04_20\MMP-POPA20_20190702_070000.wav
StGeorge,NB32-04,20,20190702,07,753,756,Geothlypis trichas,Common Yellowthroat,0.5707,E:\Birds Canada east\StGeorge_NB32-04_20\MMP-POPA20_20190702_070000.wav
StGeorge,NB32-04,20,20190702,07,768,771,Geothlypis trichas,Common Yellowthroat,0.5482,E:\Birds Canada east\StGeorge_NB32-04_20\MMP-POPA20_20190702_070000.wav
StGeorge,NB32-04,20,20190702,07,771,774,Tachycineta bicolor,Tree Swallow,0.872,E:\Birds Canada east\StGeorge_NB32-04_20\MMP-POPA20_20190702_070000.wav
StGeorge,NB32-04,20,20190702,07,786,789,Tachycineta bicolor,Tree Swallow,0.6703,E:\Birds Canada east\StGeorge_NB32-04_20\MMP-POPA20_20190702_070000.wav
StGeorge,NB32-04,20,20190702,07,858,861,Tachycineta bicolor,Tree Swallow,0.7907,E:\Birds Canada east\StGeorge_NB32-04_20\MMP-POPA20_20190702_070000.wav
StGeorge,NB32-04,20,20190702,07,882,885,Tachycineta bicolor,Tree Swallow,0.7458,E:\Birds Canada east\StGeorge_NB32-04_20\MMP-POPA20_20190702_070000.wav
StGeorge,NB32-04,20,20190702,07,885,888,Melospiza georgiana,Swamp Sparrow,0.5771,E:\Birds Canada east\StGeorge_NB32-04_20\MMP-POPA20_20190702_070000.wav
StGeorge,NB32-04,20,20190702,07,12,15,Gavia immer,Common Loon,0.9787,E:\Birds Canada east\StGeorge_NB32-04_20\MMP-POPA20_20190702_073000.wav
StGeorge,NB32-04,20,20190702,07,45,48,Melospiza georgiana,Swamp Sparrow,0.7837,E:\Birds Canada east\StGeorge_NB32-04_20\MMP-POPA20_20190702_073000.wav
StGeorge,NB32-04,20,20190702,07,78,81,Melospiza georgiana,Swamp Sparrow,0.6331,E:\Birds Canada east\StGeorge_NB32-04_20\MMP-POPA20_20190702_073000.wav
StGeorge,NB32-04,20,20190702,07,105,108,Melospiza georgiana,Swamp Sparrow,0.5476,E:\Birds Canada east\StGeorge_NB32-04_20\MMP-POPA20_20190702_073000.wav
StGeorge,NB32-04,20,20190702,07,108,111,Melospiza georgiana,Swamp Sparrow,0.8202,E:\Birds Canada east\StGeorge_NB32-04_20\MMP-POPA20_20190702_073000.wav
StGeorge,NB32-04,20,20190702,07,120,123,Melospiza georgiana,Swamp Sparrow,0.7527,E:\Birds Canada east\StGeorge_NB32-04_20\MMP-POPA20_20190702_073000.wav
StGeorge,NB32-04,20,20190702,07,147,150,Melospiza georgiana,Swamp Sparrow,0.695,E:\Birds Canada east\StGeorge_NB32-04_20\MMP-POPA20_20190702_073000.wav
StGeorge,NB32-04,20,20190702,07,237,240,Melospiza georgiana,Swamp Sparrow,0.8078,E:\Birds Canada east\StGeorge_NB32-04_20\MMP-POPA20_20190702_073000.wav
StGeorge,NB32-04,20,20190702,07,240,243,Melospiza georgiana,Swamp Sparrow,0.7227,E:\Birds Canada east\StGeorge_NB32-04_20\MMP-POPA20_20190702_073000.wav
StGeorge,NB32-04,20,20190702,07,252,255,Melospiza georgiana,Swamp Sparrow,0.5392,E:\Birds Canada east\StGeorge_NB32-04_20\MMP-POPA20_20190702_073000.wav
StGeorge,NB32-04,20,20190702,07,267,270,Melospiza georgiana,Swamp Sparrow,0.7161,E:\Birds Canada east\StGeorge_NB32-04_20\MMP-POPA20_20190702_073000.wav
StGeorge,NB32-04,20,20190702,07,279,282,Melospiza georgiana,Swamp Sparrow,0.7218,E:\Birds Canada east\StGeorge_NB32-04_20\MMP-POPA20_20190702_073000.wav
StGeorge,NB32-04,20,20190702,07,396,399,Melospiza georgiana,Swamp Sparrow,0.6347,E:\Birds Canada east\StGeorge_NB32-04_20\MMP-POPA20_20190702_073000.wav
StGeorge,NB32-04,20,20190702,07,402,405,Melospiza georgiana,Swamp Sparrow,0.8774,E:\Birds Canada east\StGeorge_NB32-04_20\MMP-POPA20_20190702_073000.wav
StGeorge,NB32-04,20,20190702,07,405,408,Melospiza georgiana,Swamp Sparrow,0.9581,E:\Birds Canada east\StGeorge_NB32-04_20\MMP-POPA20_20190702_073000.wav
StGeorge,NB32-04,20,20190702,07,417,420,Melospiza georgiana,Swamp Sparrow,0.8634,E:\Birds Canada east\StGeorge_NB32-04_20\MMP-POPA20_20190702_073000.wav
StGeorge,NB32-04,20,20190702,07,426,429,Melospiza georgiana,Swamp Sparrow,0.9254,E:\Birds Canada east\StGeorge_NB32-04_20\MMP-POPA20_20190702_073000.wav
StGeorge,NB32-04,20,20190702,07,429,432,Melospiza georgiana,Swamp Sparrow,0.6224,E:\Birds Canada east\StGeorge_NB32-04_20\MMP-POPA20_20190702_073000.wav
StGeorge,NB32-04,20,20190702,07,624,627,Melospiza georgiana,Swamp Sparrow,0.8967,E:\Birds Canada east\StGeorge_NB32-04_20\MMP-POPA20_20190702_073000.wav
StGeorge,NB32-04,20,20190702,07,681,684,Melospiza georgiana,Swamp Sparrow,0.877,E:\Birds Canada east\StGeorge_NB32-04_20\MMP-POPA20_20190702_073000.wav
StGeorge,NB32-04,20,20190702,07,699,702,Melospiza georgiana,Swamp Sparrow,0.5769,E:\Birds Canada east\StGeorge_NB32-04_20\MMP-POPA20_20190702_073000.wav
StGeorge,NB32-04,20,20190702,07,726,729,Melospiza georgiana,Swamp Sparrow,0.624,E:\Birds Canada east\StGeorge_NB32-04_20\MMP-POPA20_20190702_073000.wav
StGeorge,NB32-04,20,20190702,07,828,831,Pandion haliaetus,Osprey,0.918,E:\Birds Canada east\StGeorge_NB32-04_20\MMP-POPA20_20190702_073000.wav
StGeorge,NB32-04,20,20190702,07,831,834,Pandion haliaetus,Osprey,0.9987,E:\Birds Canada east\StGeorge_NB32-04_20\MMP-POPA20_20190702_073000.wav
StGeorge,NB32-04,20,20190702,07,834,837,Pandion haliaetus,Osprey,0.9798,E:\Birds Canada east\StGeorge_NB32-04_20\MMP-POPA20_20190702_073000.wav
StGeorge,NB32-04,20,20190702,07,849,852,Melospiza georgiana,Swamp Sparrow,0.782,E:\Birds Canada east\StGeorge_NB32-04_20\MMP-POPA20_20190702_073000.wav
StGeorge,NB32-04,20,20190702,07,873,876,Melospiza georgiana,Swamp Sparrow,0.5491,E:\Birds Canada east\StGeorge_NB32-04_20\MMP-POPA20_20190702_073000.wav
StGeorge,NB32-04,20,20190702,07,888,891,Melospiza georgiana,Swamp Sparrow,0.8608,E:\Birds Canada east\StGeorge_NB32-04_20\MMP-POPA20_20190702_073000.wav
StGeorge,NB32-04,20,20190702,07,891,894,Melospiza georgiana,Swamp Sparrow,0.5535,E:\Birds Canada east\StGeorge_NB32-04_20\MMP-POPA20_20190702_073000.wav
StGeorge,NB32-04,20,20190702,20,57,60,Pandion haliaetus,Osprey,0.9959,E:\Birds Canada east\StGeorge_NB32-04_20\MMP-POPA20_20190702_200000.wav
StGeorge,NB32-04,20,20190702,20,60,63,Pandion haliaetus,Osprey,0.9947,E:\Birds Canada east\StGeorge_NB32-04_20\MMP-POPA20_20190702_200000.wav
StGeorge,NB32-04,20,20190702,20,63,66,Pandion haliaetus,Osprey,0.9951,E:\Birds Canada east\StGeorge_NB32-04_20\MMP-POPA20_20190702_200000.wav
StGeorge,NB32-04,20,20190702,20,270,273,Melospiza georgiana,Swamp Sparrow,0.7569,E:\Birds Canada east\StGeorge_NB32-04_20\MMP-POPA20_20190702_203000.wav
StGeorge,NB32-04,20,20190702,20,273,276,Melospiza georgiana,Swamp Sparrow,0.626,E:\Birds Canada east\StGeorge_NB32-04_20\MMP-POPA20_20190702_203000.wav
StGeorge,NB32-04,20,20190702,20,294,297,Melospiza georgiana,Swamp Sparrow,0.7353,E:\Birds Canada east\StGeorge_NB32-04_20\MMP-POPA20_20190702_203000.wav
StGeorge,NB32-04,20,20190702,20,318,321,Pandion haliaetus,Osprey,0.714,E:\Birds Canada east\StGeorge_NB32-04_20\MMP-POPA20_20190702_203000.wav
StGeorge,NB32-04,20,20190702,20,321,324,Pandion haliaetus,Osprey,0.9902,E:\Birds Canada east\StGeorge_NB32-04_20\MMP-POPA20_20190702_203000.wav
StGeorge,NB32-04,20,20190702,20,336,339,Pandion haliaetus,Osprey,0.9583,E:\Birds Canada east\StGeorge_NB32-04_20\MMP-POPA20_20190702_203000.wav
StGeorge,NB32-04,20,20190702,20,339,342,Pandion haliaetus,Osprey,0.9887,E:\Birds Canada east\StGeorge_NB32-04_20\MMP-POPA20_20190702_203000.wav
StGeorge,NB32-04,20,20190702,20,348,351,Pandion haliaetus,Osprey,0.9676,E:\Birds Canada east\StGeorge_NB32-04_20\MMP-POPA20_20190702_203000.wav
StGeorge,NB32-04,20,20190702,20,351,354,Pandion haliaetus,Osprey,0.9977,E:\Birds Canada east\StGeorge_NB32-04_20\MMP-POPA20_20190702_203000.wav
StGeorge,NB32-04,20,20190702,20,354,357,Pandion haliaetus,Osprey,0.9004,E:\Birds Canada east\StGeorge_NB32-04_20\MMP-POPA20_20190702_203000.wav
StGeorge,NB32-04,20,20190702,20,357,360,Pandion haliaetus,Osprey,0.9884,E:\Birds Canada east\StGeorge_NB32-04_20\MMP-POPA20_20190702_203000.wav
StGeorge,NB32-04,20,20190702,20,360,363,Pandion haliaetus,Osprey,0.9833,E:\Birds Canada east\StGeorge_NB32-04_20\MMP-POPA20_20190702_203000.wav
StGeorge,NB32-04,20,20190702,20,366,369,Pandion haliaetus,Osprey,0.7949,E:\Birds Canada east\StGeorge_NB32-04_20\MMP-POPA20_20190702_203000.wav
StGeorge,NB32-04,20,20190702,20,384,387,Pandion haliaetus,Osprey,0.9966,E:\Birds Canada east\StGeorge_NB32-04_20\MMP-POPA20_20190702_203000.wav
StGeorge,NB32-04,20,20190702,20,387,390,Pandion haliaetus,Osprey,0.9998,E:\Birds Canada east\StGeorge_NB32-04_20\MMP-POPA20_20190702_203000.wav
StGeorge,NB32-04,20,20190702,20,396,399,Pandion haliaetus,Osprey,0.9629,E:\Birds Canada east\StGeorge_NB32-04_20\MMP-POPA20_20190702_203000.wav
StGeorge,NB32-04,20,20190702,20,405,408,Pandion haliaetus,Osprey,0.9513,E:\Birds Canada east\StGeorge_NB32-04_20\MMP-POPA20_20190702_203000.wav
StGeorge,NB32-04,20,20190702,20,420,423,Spinus tristis,American Goldfinch,0.8719,E:\Birds Canada east\StGeorge_NB32-04_20\MMP-POPA20_20190702_203000.wav
StGeorge,NB32-04,20,20190702,20,423,426,Spinus tristis,American Goldfinch,0.919,E:\Birds Canada east\StGeorge_NB32-04_20\MMP-POPA20_20190702_203000.wav
StGeorge,NB32-04,20,20190702,20,549,552,Pandion haliaetus,Osprey,0.5395,E:\Birds Canada east\StGeorge_NB32-04_20\MMP-POPA20_20190702_203000.wav
StGeorge,NB32-04,20,20190702,20,552,555,Pandion haliaetus,Osprey,0.8326,E:\Birds Canada east\StGeorge_NB32-04_20\MMP-POPA20_20190702_203000.wav
StGeorge,NB32-04,20,20190702,20,561,564,Pandion haliaetus,Osprey,0.9015,E:\Birds Canada east\StGeorge_NB32-04_20\MMP-POPA20_20190702_203000.wav
StGeorge,NB32-04,20,20190702,20,564,567,Pandion haliaetus,Osprey,0.9282,E:\Birds Canada east\StGeorge_NB32-04_20\MMP-POPA20_20190702_203000.wav
StGeorge,NB32-04,20,20190702,20,573,576,Pandion haliaetus,Osprey,0.9766,E:\Birds Canada east\StGeorge_NB32-04_20\MMP-POPA20_20190702_203000.wav
StGeorge,NB32-04,20,20190702,20,576,579,Pandion haliaetus,Osprey,0.9289,E:\Birds Canada east\StGeorge_NB32-04_20\MMP-POPA20_20190702_203000.wav
StGeorge,NB32-04,20,20190702,20,579,582,Pandion haliaetus,Osprey,0.9919,E:\Birds Canada east\StGeorge_NB32-04_20\MMP-POPA20_20190702_203000.wav
StGeorge,NB32-04,20,20190702,20,582,585,Pandion haliaetus,Osprey,0.971,E:\Birds Canada east\StGeorge_NB32-04_20\MMP-POPA20_20190702_203000.wav
StGeorge,NB32-04,20,20190702,20,585,588,Pandion haliaetus,Osprey,0.9902,E:\Birds Canada east\StGeorge_NB32-04_20\MMP-POPA20_20190702_203000.wav
StGeorge,NB32-04,20,20190702,20,588,591,Pandion haliaetus,Osprey,0.9889,E:\Birds Canada east\StGeorge_NB32-04_20\MMP-POPA20_20190702_203000.wav
