site,location,aru_id,date,hour,start,end,scientific_name,common_name,confidence,filepath
BaieVertePortElgin,NB43-04,6,20170701,05,84,87,Empidonax alnorum,Alder Flycatcher,0.5032,E:\Birds Canada east\BaieVertePortElgin_NB43-04_6\MMP-POPA06_20170701_050000.wav
BaieVertePortElgin,NB43-04,6,20170701,05,912,915,Empidonax alnorum,Alder Flycatcher,0.6968,E:\Birds Canada east\BaieVertePortElgin_NB43-04_6\MMP-POPA06_20170701_050000.wav
BaieVertePortElgin,NB43-04,6,20170701,05,1026,1029,Ardea herodias,Great Blue Heron,0.7644,E:\Birds Canada east\BaieVertePortElgin_NB43-04_6\MMP-POPA06_20170701_050000.wav
BaieVertePortElgin,NB43-04,6,20170701,05,1035,1038,Ardea herodias,Great Blue Heron,0.807,E:\Birds Canada east\BaieVertePortElgin_NB43-04_6\MMP-POPA06_20170701_050000.wav
BaieVertePortElgin,NB43-04,6,20170701,05,3156,3159,Corvus brachyrhynchos,American Crow,0.5125,E:\Birds Canada east\BaieVertePortElgin_NB43-04_6\MMP-POPA06_20170701_050000.wav
BaieVertePortElgin,NB43-04,6,20170703,05,66,69,Empidonax alnorum,Alder Flycatcher,0.7809,E:\Birds Canada east\BaieVertePortElgin_NB43-04_6\MMP-POPA06_20170703_050000.wav
BaieVertePortElgin,NB43-04,6,20170703,05,117,120,Empidonax alnorum,Alder Flycatcher,0.9184,E:\Birds Canada east\BaieVertePortElgin_NB43-04_6\MMP-POPA06_20170703_050000.wav
BaieVertePortElgin,NB43-04,6,20170703,05,195,198,Empidonax alnorum,Alder Flycatcher,0.9146,E:\Birds Canada east\BaieVertePortElgin_NB43-04_6\MMP-POPA06_20170703_050000.wav
BaieVertePortElgin,NB43-04,6,20170703,05,219,222,Empidonax alnorum,Alder Flycatcher,0.8733,E:\Birds Canada east\BaieVertePortElgin_NB43-04_6\MMP-POPA06_20170703_050000.wav
BaieVertePortElgin,NB43-04,6,20170703,05,306,309,Empidonax alnorum,Alder Flycatcher,0.8598,E:\Birds Canada east\BaieVertePortElgin_NB43-04_6\MMP-POPA06_20170703_050000.wav
BaieVertePortElgin,NB43-04,6,20170703,05,378,381,Empidonax alnorum,Alder Flycatcher,0.7312,E:\Birds Canada east\BaieVertePortElgin_NB43-04_6\MMP-POPA06_20170703_050000.wav
BaieVertePortElgin,NB43-04,6,20170703,05,2178,2181,Corvus brachyrhynchos,American Crow,0.7186,E:\Birds Canada east\BaieVertePortElgin_NB43-04_6\MMP-POPA06_20170703_050000.wav
BaieVertePortElgin,NB43-04,6,20170703,05,3000,3003,Gavia immer,Common Loon,0.6035,E:\Birds Canada east\BaieVertePortElgin_NB43-04_6\MMP-POPA06_20170703_050000.wav
BaieVertePortElgin,NB43-04,6,20170703,20,1002,1005,Colaptes auratus,Northern Flicker,0.7275,E:\Birds Canada east\BaieVertePortElgin_NB43-04_6\MMP-POPA06_20170703_200000.wav
BaieVertePortElgin,NB43-04,6,20170704,04,702,705,Empidonax alnorum,Alder Flycatcher,0.7917,E:\Birds Canada east\BaieVertePortElgin_NB43-04_6\MMP-POPA06_20170704_040000.wav
BaieVertePortElgin,NB43-04,6,20170704,05,1032,1035,Corvus brachyrhynchos,American Crow,0.5221,E:\Birds Canada east\BaieVertePortElgin_NB43-04_6\MMP-POPA06_20170704_050000.wav
BaieVertePortElgin,NB43-04,6,20170704,05,1665,1668,Gavia immer,Common Loon,0.7196,E:\Birds Canada east\BaieVertePortElgin_NB43-04_6\MMP-POPA06_20170704_050000.wav
BaieVertePortElgin,NB43-04,6,20170704,20,2157,2160,Corvus brachyrhynchos,American Crow,0.5772,E:\Birds Canada east\BaieVertePortElgin_NB43-04_6\MMP-POPA06_20170704_200000.wav
BaieVertePortElgin,NB43-04,6,20170704,20,2610,2613,Corvus brachyrhynchos,American Crow,0.6731,E:\Birds Canada east\BaieVertePortElgin_NB43-04_6\MMP-POPA06_20170704_200000.wav
BaieVertePortElgin,NB43-04,6,20170704,20,2835,2838,Tringa melanoleuca,Greater Yellowlegs,0.6093,E:\Birds Canada east\BaieVertePortElgin_NB43-04_6\MMP-POPA06_20170704_200000.wav
BaieVertePortElgin,NB43-04,6,20170704,21,1941,1944,Larus delawarensis,Ring-billed Gull,0.617,E:\Birds Canada east\BaieVertePortElgin_NB43-04_6\MMP-POPA06_20170704_210000.wav
