site,location,aru_id,date,hour,start,end,scientific_name,common_name,confidence,filepath
Tintamarre,NB34-8-9,14,NA,NA,105,108,Melospiza georgiana,Swamp Sparrow,0.5719,E:\Birds Canada east\46_64_24_blue\Tintamarre_NB34-8-9_14\SM-14_20190620_211500.wav
Tintamarre,NB34-8-9,14,NA,NA,135,138,Melospiza georgiana,Swamp Sparrow,0.5026,E:\Birds Canada east\46_64_24_blue\Tintamarre_NB34-8-9_14\SM-14_20190620_211500.wav
Tintamarre,NB34-8-9,14,NA,NA,408,411,Melospiza georgiana,Swamp Sparrow,0.943,E:\Birds Canada east\46_64_24_blue\Tintamarre_NB34-8-9_14\SM-14_20190620_211500.wav
Tintamarre,NB34-8-9,14,NA,NA,441,444,Melospiza georgiana,Swamp Sparrow,0.8948,E:\Birds Canada east\46_64_24_blue\Tintamarre_NB34-8-9_14\SM-14_20190620_211500.wav
Tintamarre,NB34-8-9,14,NA,NA,453,456,Melospiza georgiana,Swamp Sparrow,0.6018,E:\Birds Canada east\46_64_24_blue\Tintamarre_NB34-8-9_14\SM-14_20190620_211500.wav
Tintamarre,NB34-8-9,14,NA,NA,579,582,Melospiza georgiana,Swamp Sparrow,0.8471,E:\Birds Canada east\46_64_24_blue\Tintamarre_NB34-8-9_14\SM-14_20190620_211500.wav
Tintamarre,NB34-8-9,14,NA,NA,606,609,Melospiza georgiana,Swamp Sparrow,0.7174,E:\Birds Canada east\46_64_24_blue\Tintamarre_NB34-8-9_14\SM-14_20190620_211500.wav
Tintamarre,NB34-8-9,14,NA,NA,618,621,Melospiza georgiana,Swamp Sparrow,0.9654,E:\Birds Canada east\46_64_24_blue\Tintamarre_NB34-8-9_14\SM-14_20190620_211500.wav
Tintamarre,NB34-8-9,14,NA,NA,630,633,Melospiza georgiana,Swamp Sparrow,0.977,E:\Birds Canada east\46_64_24_blue\Tintamarre_NB34-8-9_14\SM-14_20190620_211500.wav
Tintamarre,NB34-8-9,14,NA,NA,645,648,Melospiza georgiana,Swamp Sparrow,0.5935,E:\Birds Canada east\46_64_24_blue\Tintamarre_NB34-8-9_14\SM-14_20190620_211500.wav
Tintamarre,NB34-8-9,14,NA,NA,672,675,Melospiza georgiana,Swamp Sparrow,0.9148,E:\Birds Canada east\46_64_24_blue\Tintamarre_NB34-8-9_14\SM-14_20190620_211500.wav
Tintamarre,NB34-8-9,14,NA,NA,687,690,Melospiza georgiana,Swamp Sparrow,0.8903,E:\Birds Canada east\46_64_24_blue\Tintamarre_NB34-8-9_14\SM-14_20190620_211500.wav
Tintamarre,NB34-8-9,14,NA,NA,699,702,Melospiza georgiana,Swamp Sparrow,0.9523,E:\Birds Canada east\46_64_24_blue\Tintamarre_NB34-8-9_14\SM-14_20190620_211500.wav
Tintamarre,NB34-8-9,14,NA,NA,714,717,Melospiza georgiana,Swamp Sparrow,0.8589,E:\Birds Canada east\46_64_24_blue\Tintamarre_NB34-8-9_14\SM-14_20190620_211500.wav
Tintamarre,NB34-8-9,14,NA,NA,729,732,Melospiza georgiana,Swamp Sparrow,0.6584,E:\Birds Canada east\46_64_24_blue\Tintamarre_NB34-8-9_14\SM-14_20190620_211500.wav
Tintamarre,NB34-8-9,14,NA,NA,759,762,Melospiza georgiana,Swamp Sparrow,0.8015,E:\Birds Canada east\46_64_24_blue\Tintamarre_NB34-8-9_14\SM-14_20190620_211500.wav
Tintamarre,NB34-8-9,14,NA,NA,417,420,Gavia immer,Common Loon,0.6063,E:\Birds Canada east\46_64_24_blue\Tintamarre_NB34-8-9_14\SM-14_20190621_021500.wav
Tintamarre,NB34-8-9,14,NA,NA,426,429,Gavia immer,Common Loon,0.7769,E:\Birds Canada east\46_64_24_blue\Tintamarre_NB34-8-9_14\SM-14_20190621_021500.wav
Tintamarre,NB34-8-9,14,NA,NA,429,432,Gavia immer,Common Loon,0.8408,E:\Birds Canada east\46_64_24_blue\Tintamarre_NB34-8-9_14\SM-14_20190621_021500.wav
Tintamarre,NB34-8-9,14,NA,NA,459,462,Gavia immer,Common Loon,0.6231,E:\Birds Canada east\46_64_24_blue\Tintamarre_NB34-8-9_14\SM-14_20190621_021500.wav
Tintamarre,NB34-8-9,14,NA,NA,444,447,Gavia immer,Common Loon,0.9363,E:\Birds Canada east\46_64_24_blue\Tintamarre_NB34-8-9_14\SM-14_20190621_031500.wav
Tintamarre,NB34-8-9,14,NA,NA,447,450,Gavia immer,Common Loon,0.964,E:\Birds Canada east\46_64_24_blue\Tintamarre_NB34-8-9_14\SM-14_20190621_031500.wav
Tintamarre,NB34-8-9,14,NA,NA,450,453,Gavia immer,Common Loon,0.8735,E:\Birds Canada east\46_64_24_blue\Tintamarre_NB34-8-9_14\SM-14_20190621_031500.wav
Tintamarre,NB34-8-9,14,NA,NA,453,456,Gavia immer,Common Loon,0.9692,E:\Birds Canada east\46_64_24_blue\Tintamarre_NB34-8-9_14\SM-14_20190621_031500.wav
Tintamarre,NB34-8-9,14,NA,NA,462,465,Gavia immer,Common Loon,0.8986,E:\Birds Canada east\46_64_24_blue\Tintamarre_NB34-8-9_14\SM-14_20190621_031500.wav
Tintamarre,NB34-8-9,14,NA,NA,468,471,Gavia immer,Common Loon,0.8231,E:\Birds Canada east\46_64_24_blue\Tintamarre_NB34-8-9_14\SM-14_20190621_031500.wav
Tintamarre,NB34-8-9,14,NA,NA,486,489,Gavia immer,Common Loon,0.8607,E:\Birds Canada east\46_64_24_blue\Tintamarre_NB34-8-9_14\SM-14_20190621_031500.wav
Tintamarre,NB34-8-9,14,NA,NA,489,492,Gavia immer,Common Loon,0.976,E:\Birds Canada east\46_64_24_blue\Tintamarre_NB34-8-9_14\SM-14_20190621_031500.wav
Tintamarre,NB34-8-9,14,NA,NA,495,498,Gavia immer,Common Loon,0.9631,E:\Birds Canada east\46_64_24_blue\Tintamarre_NB34-8-9_14\SM-14_20190621_031500.wav
Tintamarre,NB34-8-9,14,NA,NA,498,501,Gavia immer,Common Loon,0.8586,E:\Birds Canada east\46_64_24_blue\Tintamarre_NB34-8-9_14\SM-14_20190621_031500.wav
Tintamarre,NB34-8-9,14,NA,NA,477,480,Gavia immer,Common Loon,0.7979,E:\Birds Canada east\46_64_24_blue\Tintamarre_NB34-8-9_14\SM-14_20190621_041500.wav
